ID,Name,BaseName,Types,ImageURL,RegionalForms,Link,HasRegionalForms
544,Whirlipede,Whirlipede,"['bug', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,[],https://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pokémon),False
545,Scolipede,Scolipede,"['bug', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,"[{""name"": ""Scolipede Mega"", ""types"": [""bug"", ""poison""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pokémon),True
546,Cottonee,Cottonee,"['grass', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,[],https://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pokémon),False
547,Whimsicott,Whimsicott,"['grass', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,[],https://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pokémon),False
548,Petilil,Petilil,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,[],https://bulbapedia.bulbagarden.net/wiki/Petilil_(Pokémon),False
549,Lilligant,Lilligant,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,"[{""name"": ""Lilligant Hisui"", ""types"": [""grass"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10237.png""}]",https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pokémon),True
550,Basculin Red Striped,Basculin,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,"[{""name"": ""Basculin Blue Striped"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png""}, {""name"": ""Basculin White Striped"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10247.png""}]",https://bulbapedia.bulbagarden.net/wiki/Basculin_(Pokémon),True
551,Sandile,Sandile,"['ground', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,[],https://bulbapedia.bulbagarden.net/wiki/Sandile_(Pokémon),False
552,Krokorok,Krokorok,"['ground', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,[],https://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pokémon),False
553,Krookodile,Krookodile,"['ground', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,[],https://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pokémon),False
554,Darumaka,Darumaka,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,"[{""name"": ""Darumaka Galar"", ""types"": [""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png""}]",https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pokémon),True
555,Darmanitan Standard,Darmanitan,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,"[{""name"": ""Darmanitan Zen"", ""types"": [""fire"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png""}, {""name"": ""Darmanitan Galar Standard"", ""types"": [""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png""}, {""name"": ""Darmanitan Galar Zen"", ""types"": [""ice"", ""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png""}]",https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pokémon),True
556,Maractus,Maractus,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,[],https://bulbapedia.bulbagarden.net/wiki/Maractus_(Pokémon),False
557,Dwebble,Dwebble,"['bug', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,[],https://bulbapedia.bulbagarden.net/wiki/Dwebble_(Pokémon),False
558,Crustle,Crustle,"['bug', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,[],https://bulbapedia.bulbagarden.net/wiki/Crustle_(Pokémon),False
559,Scraggy,Scraggy,"['dark', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,[],https://bulbapedia.bulbagarden.net/wiki/Scraggy_(Pokémon),False
560,Scrafty,Scrafty,"['dark', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,"[{""name"": ""Scrafty Mega"", ""types"": [""dark"", ""fighting""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Scrafty_(Pokémon),True
561,Sigilyph,Sigilyph,"['psychic', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,[],https://bulbapedia.bulbagarden.net/wiki/Sigilyph_(Pokémon),False
562,Yamask,Yamask,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,"[{""name"": ""Yamask Galar"", ""types"": [""ground"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png""}]",https://bulbapedia.bulbagarden.net/wiki/Yamask_(Pokémon),True
563,Cofagrigus,Cofagrigus,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,[],https://bulbapedia.bulbagarden.net/wiki/Cofagrigus_(Pokémon),False
564,Tirtouga,Tirtouga,"['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,[],https://bulbapedia.bulbagarden.net/wiki/Tirtouga_(Pokémon),False
565,Carracosta,Carracosta,"['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,[],https://bulbapedia.bulbagarden.net/wiki/Carracosta_(Pokémon),False
566,Archen,Archen,"['rock', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,[],https://bulbapedia.bulbagarden.net/wiki/Archen_(Pokémon),False
567,Archeops,Archeops,"['rock', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,[],https://bulbapedia.bulbagarden.net/wiki/Archeops_(Pokémon),False
568,Trubbish,Trubbish,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,[],https://bulbapedia.bulbagarden.net/wiki/Trubbish_(Pokémon),False
569,Garbodor,Garbodor,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,"[{""name"": ""Garbodor Gmax"", ""types"": [""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10207.png""}]",https://bulbapedia.bulbagarden.net/wiki/Garbodor_(Pokémon),True
570,Zorua,Zorua,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,"[{""name"": ""Zorua Hisui"", ""types"": [""normal"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10238.png""}]",https://bulbapedia.bulbagarden.net/wiki/Zorua_(Pokémon),True
571,Zoroark,Zoroark,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,"[{""name"": ""Zoroark Hisui"", ""types"": [""normal"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10239.png""}]",https://bulbapedia.bulbagarden.net/wiki/Zoroark_(Pokémon),True
572,Minccino,Minccino,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,[],https://bulbapedia.bulbagarden.net/wiki/Minccino_(Pokémon),False
573,Cinccino,Cinccino,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,[],https://bulbapedia.bulbagarden.net/wiki/Cinccino_(Pokémon),False
574,Gothita,Gothita,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,[],https://bulbapedia.bulbagarden.net/wiki/Gothita_(Pokémon),False
575,Gothorita,Gothorita,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,[],https://bulbapedia.bulbagarden.net/wiki/Gothorita_(Pokémon),False
576,Gothitelle,Gothitelle,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,[],https://bulbapedia.bulbagarden.net/wiki/Gothitelle_(Pokémon),False
577,Solosis,Solosis,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,[],https://bulbapedia.bulbagarden.net/wiki/Solosis_(Pokémon),False
578,Duosion,Duosion,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,[],https://bulbapedia.bulbagarden.net/wiki/Duosion_(Pokémon),False
579,Reuniclus,Reuniclus,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,[],https://bulbapedia.bulbagarden.net/wiki/Reuniclus_(Pokémon),False
580,Ducklett,Ducklett,"['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,[],https://bulbapedia.bulbagarden.net/wiki/Ducklett_(Pokémon),False
581,Swanna,Swanna,"['water', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,[],https://bulbapedia.bulbagarden.net/wiki/Swanna_(Pokémon),False
582,Vanillite,Vanillite,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,[],https://bulbapedia.bulbagarden.net/wiki/Vanillite_(Pokémon),False
583,Vanillish,Vanillish,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,[],https://bulbapedia.bulbagarden.net/wiki/Vanillish_(Pokémon),False
584,Vanilluxe,Vanilluxe,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,[],https://bulbapedia.bulbagarden.net/wiki/Vanilluxe_(Pokémon),False
585,Deerling,Deerling,"['normal', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,[],https://bulbapedia.bulbagarden.net/wiki/Deerling_(Pokémon),False
586,Sawsbuck,Sawsbuck,"['normal', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,[],https://bulbapedia.bulbagarden.net/wiki/Sawsbuck_(Pokémon),False
587,Emolga,Emolga,"['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,[],https://bulbapedia.bulbagarden.net/wiki/Emolga_(Pokémon),False
588,Karrablast,Karrablast,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,[],https://bulbapedia.bulbagarden.net/wiki/Karrablast_(Pokémon),False
589,Escavalier,Escavalier,"['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,[],https://bulbapedia.bulbagarden.net/wiki/Escavalier_(Pokémon),False
590,Foongus,Foongus,"['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,[],https://bulbapedia.bulbagarden.net/wiki/Foongus_(Pokémon),False
591,Amoonguss,Amoonguss,"['grass', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,[],https://bulbapedia.bulbagarden.net/wiki/Amoonguss_(Pokémon),False
592,Frillish,Frillish,"['water', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,[],https://bulbapedia.bulbagarden.net/wiki/Frillish_(Pokémon),False
593,Jellicent,Jellicent,"['water', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,[],https://bulbapedia.bulbagarden.net/wiki/Jellicent_(Pokémon),False
594,Alomomola,Alomomola,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,[],https://bulbapedia.bulbagarden.net/wiki/Alomomola_(Pokémon),False
595,Joltik,Joltik,"['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,[],https://bulbapedia.bulbagarden.net/wiki/Joltik_(Pokémon),False
596,Galvantula,Galvantula,"['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,[],https://bulbapedia.bulbagarden.net/wiki/Galvantula_(Pokémon),False
597,Ferroseed,Ferroseed,"['grass', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,[],https://bulbapedia.bulbagarden.net/wiki/Ferroseed_(Pokémon),False
598,Ferrothorn,Ferrothorn,"['grass', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,[],https://bulbapedia.bulbagarden.net/wiki/Ferrothorn_(Pokémon),False
599,Klink,Klink,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,[],https://bulbapedia.bulbagarden.net/wiki/Klink_(Pokémon),False
600,Klang,Klang,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,[],https://bulbapedia.bulbagarden.net/wiki/Klang_(Pokémon),False
601,Klinklang,Klinklang,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,[],https://bulbapedia.bulbagarden.net/wiki/Klinklang_(Pokémon),False
602,Tynamo,Tynamo,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,[],https://bulbapedia.bulbagarden.net/wiki/Tynamo_(Pokémon),False
603,Eelektrik,Eelektrik,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,[],https://bulbapedia.bulbagarden.net/wiki/Eelektrik_(Pokémon),False
604,Eelektross,Eelektross,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,"[{""name"": ""Eelektross Mega"", ""types"": [""electric""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Eelektross_(Pokémon),True
605,Elgyem,Elgyem,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,[],https://bulbapedia.bulbagarden.net/wiki/Elgyem_(Pokémon),False
606,Beheeyem,Beheeyem,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,[],https://bulbapedia.bulbagarden.net/wiki/Beheeyem_(Pokémon),False
607,Litwick,Litwick,"['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,[],https://bulbapedia.bulbagarden.net/wiki/Litwick_(Pokémon),False
608,Lampent,Lampent,"['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,[],https://bulbapedia.bulbagarden.net/wiki/Lampent_(Pokémon),False
609,Chandelure,Chandelure,"['ghost', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,"[{""name"": ""Chandelure Mega"", ""types"": [""ghost"", ""fire""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Chandelure_(Pokémon),True
610,Axew,Axew,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,[],https://bulbapedia.bulbagarden.net/wiki/Axew_(Pokémon),False
611,Fraxure,Fraxure,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,[],https://bulbapedia.bulbagarden.net/wiki/Fraxure_(Pokémon),False
612,Haxorus,Haxorus,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,[],https://bulbapedia.bulbagarden.net/wiki/Haxorus_(Pokémon),False
613,Cubchoo,Cubchoo,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,[],https://bulbapedia.bulbagarden.net/wiki/Cubchoo_(Pokémon),False
614,Beartic,Beartic,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,[],https://bulbapedia.bulbagarden.net/wiki/Beartic_(Pokémon),False
615,Cryogonal,Cryogonal,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,[],https://bulbapedia.bulbagarden.net/wiki/Cryogonal_(Pokémon),False
616,Shelmet,Shelmet,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,[],https://bulbapedia.bulbagarden.net/wiki/Shelmet_(Pokémon),False
617,Accelgor,Accelgor,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,[],https://bulbapedia.bulbagarden.net/wiki/Accelgor_(Pokémon),False
618,Stunfisk,Stunfisk,"['ground', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,"[{""name"": ""Stunfisk Galar"", ""types"": [""ground"", ""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png""}]",https://bulbapedia.bulbagarden.net/wiki/Stunfisk_(Pokémon),True
619,Mienfoo,Mienfoo,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,[],https://bulbapedia.bulbagarden.net/wiki/Mienfoo_(Pokémon),False
620,Mienshao,Mienshao,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,[],https://bulbapedia.bulbagarden.net/wiki/Mienshao_(Pokémon),False
621,Druddigon,Druddigon,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,[],https://bulbapedia.bulbagarden.net/wiki/Druddigon_(Pokémon),False
622,Golett,Golett,"['ground', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,[],https://bulbapedia.bulbagarden.net/wiki/Golett_(Pokémon),False
623,Golurk,Golurk,"['ground', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,[],https://bulbapedia.bulbagarden.net/wiki/Golurk_(Pokémon),False
624,Pawniard,Pawniard,"['dark', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,[],https://bulbapedia.bulbagarden.net/wiki/Pawniard_(Pokémon),False
625,Bisharp,Bisharp,"['dark', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,[],https://bulbapedia.bulbagarden.net/wiki/Bisharp_(Pokémon),False
626,Bouffalant,Bouffalant,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,[],https://bulbapedia.bulbagarden.net/wiki/Bouffalant_(Pokémon),False
627,Rufflet,Rufflet,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,[],https://bulbapedia.bulbagarden.net/wiki/Rufflet_(Pokémon),False
628,Braviary,Braviary,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,"[{""name"": ""Braviary Hisui"", ""types"": [""psychic"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10240.png""}]",https://bulbapedia.bulbagarden.net/wiki/Braviary_(Pokémon),True
629,Vullaby,Vullaby,"['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,[],https://bulbapedia.bulbagarden.net/wiki/Vullaby_(Pokémon),False
630,Mandibuzz,Mandibuzz,"['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,[],https://bulbapedia.bulbagarden.net/wiki/Mandibuzz_(Pokémon),False
631,Heatmor,Heatmor,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,[],https://bulbapedia.bulbagarden.net/wiki/Heatmor_(Pokémon),False
632,Durant,Durant,"['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,[],https://bulbapedia.bulbagarden.net/wiki/Durant_(Pokémon),False
633,Deino,Deino,"['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,[],https://bulbapedia.bulbagarden.net/wiki/Deino_(Pokémon),False
634,Zweilous,Zweilous,"['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,[],https://bulbapedia.bulbagarden.net/wiki/Zweilous_(Pokémon),False
635,Hydreigon,Hydreigon,"['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,[],https://bulbapedia.bulbagarden.net/wiki/Hydreigon_(Pokémon),False
636,Larvesta,Larvesta,"['bug', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,[],https://bulbapedia.bulbagarden.net/wiki/Larvesta_(Pokémon),False
637,Volcarona,Volcarona,"['bug', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,[],https://bulbapedia.bulbagarden.net/wiki/Volcarona_(Pokémon),False
638,Cobalion,Cobalion,"['steel', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,[],https://bulbapedia.bulbagarden.net/wiki/Cobalion_(Pokémon),False
639,Terrakion,Terrakion,"['rock', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,[],https://bulbapedia.bulbagarden.net/wiki/Terrakion_(Pokémon),False
640,Virizion,Virizion,"['grass', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,[],https://bulbapedia.bulbagarden.net/wiki/Virizion_(Pokémon),False
641,Tornadus Incarnate,Tornadus,['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,"[{""name"": ""Tornadus Therian"", ""types"": [""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png""}]",https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pokémon),True
642,Thundurus Incarnate,Thundurus,"['electric', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,"[{""name"": ""Thundurus Therian"", ""types"": [""electric"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png""}]",https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pokémon),True
643,Reshiram,Reshiram,"['dragon', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,[],https://bulbapedia.bulbagarden.net/wiki/Reshiram_(Pokémon),False
644,Zekrom,Zekrom,"['dragon', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,[],https://bulbapedia.bulbagarden.net/wiki/Zekrom_(Pokémon),False
645,Landorus Incarnate,Landorus,"['ground', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,"[{""name"": ""Landorus Therian"", ""types"": [""ground"", ""flying""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png""}]",https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pokémon),True
646,Kyurem,Kyurem,"['dragon', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,"[{""name"": ""Kyurem Black"", ""types"": [""dragon"", ""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png""}, {""name"": ""Kyurem White"", ""types"": [""dragon"", ""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png""}]",https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pokémon),True
647,Keldeo Ordinary,Keldeo,"['water', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,"[{""name"": ""Keldeo Resolute"", ""types"": [""water"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png""}]",https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pokémon),True
648,Meloetta Aria,Meloetta,"['normal', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,"[{""name"": ""Meloetta Pirouette"", ""types"": [""normal"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png""}]",https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pokémon),True
649,Genesect,Genesect,"['bug', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,[],https://bulbapedia.bulbagarden.net/wiki/Genesect_(Pokémon),False
650,Chespin,Chespin,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,[],https://bulbapedia.bulbagarden.net/wiki/Chespin_(Pokémon),False
651,Quilladin,Quilladin,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,[],https://bulbapedia.bulbagarden.net/wiki/Quilladin_(Pokémon),False
652,Chesnaught,Chesnaught,"['grass', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,"[{""name"": ""Chesnaught Mega"", ""types"": [""grass"", ""fighting""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pokémon),True
653,Fennekin,Fennekin,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,[],https://bulbapedia.bulbagarden.net/wiki/Fennekin_(Pokémon),False
654,Braixen,Braixen,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,[],https://bulbapedia.bulbagarden.net/wiki/Braixen_(Pokémon),False
655,Delphox,Delphox,"['fire', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,"[{""name"": ""Delphox Mega"", ""types"": [""fire"", ""psychic""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Delphox_(Pokémon),True
656,Froakie,Froakie,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,[],https://bulbapedia.bulbagarden.net/wiki/Froakie_(Pokémon),False
657,Frogadier,Frogadier,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,[],https://bulbapedia.bulbagarden.net/wiki/Frogadier_(Pokémon),False
658,Greninja,Greninja,"['water', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,"[{""name"": ""Greninja Battle Bond"", ""types"": [""water"", ""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png""}, {""name"": ""Greninja Ash"", ""types"": [""water"", ""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png""}, {""name"": ""Greninja Mega"", ""types"": [""water"", ""dark""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pokémon),True
659,Bunnelby,Bunnelby,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,[],https://bulbapedia.bulbagarden.net/wiki/Bunnelby_(Pokémon),False
